CustomerId,Exited
15611756,1
15710390,1
15698749,0
15711316,0
15591766,0
15718242,1
15589660,0
15592979,1
15726791,0
15756751,0
15615753,0
15768777,0
15596671,0
15675749,0
15702669,1
15565878,0
15689953,0
15682773,1
15715941,0
15804002,0
15584090,1
15623430,0
15577078,0
15634143,0
15649359,1
15780909,0
15609913,0
15719090,0
15778752,1
15718773,0
15711015,1
15600991,0
15745455,1
15678067,0
15683560,0
15683118,1
15599533,0
15812616,0
15628034,0
15566708,1
15566030,0
15794868,0
15682084,0
15615832,0
15599004,0
15684440,0
15787174,0
15770091,0
15602934,1
15717046,0
15566689,0
15734524,0
15640825,0
15663263,0
15694566,0
15784010,0
15750549,1
15576077,0
15681990,1
15586914,0
15790810,0
15749103,0
15794142,1
15812324,0
15680001,0
15768340,0
15680855,1
15771222,1
15722364,1
15777436,0
15770576,1
15630466,0
15785326,0
15595657,0
15792250,0
15603088,0
15677921,1
15615456,0
15651075,0
15568240,1
15603319,0
15618562,0
15717138,1
15772421,0
15576990,0
15791174,0
15645571,0
15815125,1
15782531,1
15701238,0
15759387,0
15569264,0
15705301,1
15714642,0
15700601,0
15668889,0
15646535,0
15704597,0
15626806,1
15625080,0
15621116,0
15705676,0
15812706,0
15669611,0
15681316,0
15706199,0
15809265,0
15747542,0
15644621,1
15636520,0
15696371,0
15593280,0
15604782,0
15771750,0
15659557,1
15736420,1
15638621,0
15669060,1
15700476,1
15605534,0
15747591,0
15781574,0
15764351,0
15613854,1
15572022,0
15700212,0
15606472,0
15610594,1
15748499,0
15627801,0
15624744,0
15627212,0
15776467,1
15625047,0
15591822,0
15585853,0
15592197,0
15763662,1
15737051,0
15727281,0
15697789,1
15579262,0
15782096,0
15705739,0
15629846,1
15771299,0
15686718,0
15664150,1
15673908,0
15784099,0
15661626,0
15677249,0
15679531,0
15708867,1
15709941,1
15728474,0
15754494,0
15623102,1
15619626,0
15723864,0
15755678,0
15642394,0
15620372,0
15779174,0
15747358,0
15777901,0
15713608,0
15734674,0
15739123,1
15697997,0
15729377,0
15629744,0
15774262,1
15691111,1
15671387,1
15734161,0
15673907,0
15762993,1
15736254,0
15625586,0
15805062,0
15736397,0
15608701,0
15648967,0
15680421,0
15604119,0
15660571,0
15686909,0
15752956,1
15697441,0
15790355,1
15785705,0
15693233,1
15806964,0
15583580,0
15789014,0
15592854,0
15591169,0
15730339,0
15637593,0
15589296,0
15702442,0
15631070,0
15751193,0
15679663,1
15715622,0
15759250,0
15592846,1
15612193,1
15622833,1
15709639,0
15623828,0
15626212,0
15591550,0
15677336,0
15569759,0
15743193,1
15579433,1
15703399,1
15777958,1
15664204,1
15745012,0
15624892,1
15809777,0
15791268,0
15758039,0
15648178,0
15571571,0
15631912,0
15751057,0
15653753,0
15583840,0
15601351,0
15665129,0
15779176,1
15677785,0
15641416,1
15657321,1
15633260,0
15756472,0
15772329,0
15623072,0
15576745,0
15663194,0
15569807,0
15585455,0
15719991,0
15780409,0
15568360,0
15632324,1
15684103,0
15673074,0
15599131,1
15646784,1
15771702,0
15783463,0
15696361,0
15673570,1
15586674,0
15710397,0
15783305,0
15634891,0
15574761,1
15680736,1
15690731,0
15789582,0
15776558,0
15713267,0
15762573,0
15678206,0
15730759,0
15674620,1
15765643,1
15747000,0
15672012,0
15807481,0
15634245,0
15667216,1
15625126,0
15583755,0
15633870,0
15774744,1
15620000,0
15621075,1
15710689,0
15728456,0
15806511,0
15640846,1
15752467,0
15626141,1
15610165,0
15756954,0
15573152,0
15716728,0
15576256,0
15746995,0
15809263,1
15711571,0
15576945,0
15617486,0
15811613,0
15766427,0
15689152,0
15764294,0
15728669,0
15606267,0
15589715,0
15755209,0
15575935,1
15655774,0
15625426,0
15684696,0
15593954,0
15615176,0
15660735,1
15566740,0
15700654,0
15621466,0
15809847,0
15700046,1
15769389,0
15586585,0
15672875,0
15685320,0
15732621,0
15743976,0
15718769,0
15783444,0
15592300,0
15716347,1
15732438,1
15576263,0
15684267,0
15677141,0
15614716,0
15753079,0
15682928,0
15621550,0
15790750,0
15734942,0
15641733,0
15809515,0
15691513,1
15727489,0
15768465,0
15728333,0
15794566,0
15637118,0
15773322,0
15753337,1
15685564,0
15626948,0
15733447,0
15793366,1
15723437,0
15732202,0
15570681,0
15734917,1
15594408,0
15720649,0
15720706,0
15639303,0
15737354,0
15677586,1
15766374,1
15668767,0
15611551,1
15616471,0
15689886,1
15616365,0
15791053,0
15719827,0
15750049,0
15671032,1
15790599,0
15658929,0
15678725,0
15646310,0
15593715,0
15599976,0
15587676,0
15666675,0
15584452,0
15807993,0
15626233,0
15584518,1
15637599,0
15700656,0
15631333,0
15610426,0
15654000,0
15735400,0
15806901,0
15688395,0
15778489,1
15717935,0
15571778,0
15723064,1
15617331,0
15812279,0
15708003,0
15747130,0
15660211,1
15696388,0
15621227,1
15656627,0
15705885,0
15570271,0
15657829,0
15592994,0
15708046,0
15654562,1
15706463,0
15646594,0
15780846,1
15591915,0
15652981,0
15573520,1
15624293,0
15814032,0
15684198,0
15734762,0
15754177,1
15634501,1
15742971,0
15679963,0
15606613,0
15812009,0
15755863,0
15579166,0
15707696,0
15801605,0
15780492,0
15787189,1
15695699,0
15778589,1
15764654,0
15717937,0
15807003,0
15796370,0
15605333,0
15780411,0
15729718,0
15733602,0
15798424,0
15784526,0
15701962,0
15658987,1
15681887,0
15641773,1
15599074,0
15687607,0
15778481,0
15659366,1
15712303,0
15645496,0
15605622,0
15623536,0
15642636,0
15768367,0
15736112,1
15582714,0
15640464,0
15751392,0
15780362,1
15597385,0
15812607,0
15581323,0
15648461,1
15748381,1
15814267,0
15701166,0
15766137,0
15571928,1
15694376,1
15779809,0
15711468,0
15625023,0
15815428,0
15711687,0
15578186,1
15669899,0
15779496,0
15695103,0
15807432,0
15574910,0
15762228,1
15633213,0
15621629,0
15674991,0
15735788,0
15683618,0
15754713,0
15712596,0
15771383,0
15649508,0
15684999,0
15799811,0
15645353,0
15743818,1
15655229,0
15627002,0
15576723,0
15777994,0
15679148,1
15640627,0
15662232,1
15694253,1
15770554,0
15702715,0
15652667,0
15575694,1
15704583,0
15796721,1
15791501,0
15724719,0
15635143,0
15704231,0
15574169,0
15726250,1
15771573,0
15689341,0
15581479,0
15731026,0
15572467,0
15566211,0
15625905,0
15659931,0
15598846,0
15660679,0
15623858,0
15734491,0
15679062,0
15606855,0
15634564,0
15607877,0
15600575,0
15808930,0
15781875,1
15640953,0
15815070,0
15701738,0
15707488,1
15595557,1
15738018,0
15810444,0
15759733,0
15722548,0
15805690,0
15726557,0
15625641,1
15780212,0
15642833,0
15579212,0
15766686,0
15741385,0
15668575,1
15592761,0
15600651,1
15667134,1
15665783,0
15787222,0
15720745,0
15604792,1
15694444,1
15583718,0
15674110,0
15762716,0
15715951,0
15583480,0
15627697,0
15728043,1
15801265,0
15736274,0
15810711,1
15770474,0
15727138,0
15700937,1
15801169,0
15658211,0
15751561,0
15769703,0
15809585,0
15688876,0
15637414,0
15704053,1
15624323,0
15649078,1
15786463,1
15745605,0
15670103,0
15774857,0
15763704,1
15638159,0
15731478,0
15705458,1
15606115,0
15761158,1
15662294,1
15750299,0
15759436,1
15662434,1
15812272,1
15601977,0
15642885,0
15710527,0
15647111,0
15804864,0
15655274,0
15692577,0
15619343,1
15708362,1
15815560,0
15613673,0
15673929,0
15756932,0
15626787,0
15599301,0
15662337,1
15628203,0
15663885,0
15611024,0
15748360,0
15626742,0
15632185,0
15572398,0
15782530,0
15806027,0
15797219,0
15697028,1
15735688,0
15752097,0
15585580,0
15602731,0
15794472,1
15695932,0
15806808,0
15794661,0
15679611,0
15679294,0
15569917,0
15795737,1
15686870,0
15656319,0
15641007,0
15742511,0
15680727,0
15654700,1
15592736,0
15694381,0
15803654,0
15672610,0
15666166,0
15718369,1
15589221,0
15804950,0
15808971,1
15698028,0
15632446,0
15771059,0
15750803,0
15812611,0
15766776,0
15635388,0
15775295,0
15678727,0
15793491,1
15575243,1
15803136,1
15565891,0
